Date,Competition,Opponent,Player,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,Expected xG,Expected npxG,Expected xAG,SCA,GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Season,Position_Group,Take-Ons Succ%,Performance_Score
2024-09-29,La Liga,Atletico Madrid,Vinicius Júnior,BRA,FW,24,86,0,0,0,0,1,1,0,0,44,2,0,0,0.1,0.1,0.3,3,1,25,31,80.6,4,35,1,6,1,2,0,1,0,1,1,2,1,0,0,0,0,2,0,0,25,31,80.6,465,98,13,14,92.9,8,10,80.0,4,5,80.0,0,0.3,0.3,2,3,3,1,4,2024-25,Forward,16.666666666666664,2.248062015503876
2024-09-29,La Liga,Atletico Madrid,Endrick,BRA,FW,18,4,0,0,0,0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,,0,0,,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2024-25,Forward,0.0,1.25
2024-09-29,La Liga,Atletico Madrid,Rodrygo,BRA,"FW,LW",23,89,0,0,0,0,2,0,0,0,43,1,0,0,0.1,0.1,0.1,3,0,28,31,90.3,3,29,0,3,0,1,1,1,0,0,1,3,2,0,0,0,0,1,1,0,28,31,90.3,399,100,18,20,90.0,6,7,85.7,2,2,100.0,0,0.1,0.1,2,3,0,0,3,2024-25,,0.0,0.0
2024-09-29,La Liga,Atletico Madrid,Fran Garcia,ESP,LW,25,1,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,1,0,5,5,100.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,100.0,85,12,3,3,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,2024-25,,0.0,0.0
2024-09-29,La Liga,Atletico Madrid,Jude Bellingham,ENG,"LM,CM",21,90,0,0,0,0,2,1,0,0,71,1,0,1,0.2,0.2,0.0,0,0,55,57,96.5,5,48,2,0,0,1,0,0,1,0,1,1,0,1,0,1,0,3,2,0,55,57,96.5,780,149,38,38,100.0,13,13,100.0,3,4,75.0,0,0.0,0.0,0,7,0,0,5,2024-25,,0.0,0.0
2024-09-29,La Liga,Atletico Madrid,Aurélien Tchouaméni,FRA,CM,24,90,0,0,0,0,1,0,0,0,74,3,0,0,0.1,0.1,0.0,1,0,56,63,88.9,5,42,2,0,0,3,1,1,2,0,0,1,1,0,0,0,0,7,1,0,56,63,88.9,837,209,32,35,91.4,21,24,87.5,3,4,75.0,0,0.0,0.0,0,9,0,0,5,2024-25,Midfield,0.0,21.102222222222224
2024-09-29,La Liga,Atletico Madrid,Luka Modrić,CRO,CM,39,85,0,0,0,0,0,0,1,0,71,0,0,0,0.0,0.0,0.2,7,1,61,64,95.3,0,50,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,61,64,95.3,1139,333,22,23,95.7,27,28,96.4,9,10,90.0,0,0.2,0.4,3,4,1,1,0,2024-25,Midfield,0.0,22.671764705882353
2024-09-29,La Liga,Atletico Madrid,Lucas Vázquez,ESP,RW,33,5,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,60.0,55,0,2,2,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,2024-25,,0.0,0.0
2024-09-29,La Liga,Atletico Madrid,Federico Valverde,URU,"RM,RW,CM",26,90,0,0,0,0,3,1,0,0,74,3,0,3,0.1,0.1,0.1,5,0,58,63,92.1,9,46,2,1,0,3,2,2,1,0,3,3,0,3,1,2,0,7,0,0,58,63,92.1,985,242,29,31,93.5,22,23,95.7,5,7,71.4,0,0.1,0.0,1,11,0,0,9,2024-25,,0.0,0.0
2024-09-29,La Liga,Atletico Madrid,Ferland Mendy,FRA,LB,29,90,0,0,0,0,0,0,0,0,59,1,0,2,0.0,0.0,0.0,0,0,49,53,92.5,7,42,0,0,0,1,0,0,0,1,0,0,0,2,1,1,0,2,0,1,49,53,92.5,783,221,24,24,100.0,24,26,92.3,1,1,100.0,0,0.0,0.0,0,4,0,0,7,2024-25,Defense,0.0,18.15277777777778
2024-09-29,La Liga,Atletico Madrid,Éder Militão,BRA,CB,26,90,1,0,0,0,1,1,0,0,75,2,0,1,0.0,0.0,0.0,1,0,49,60,81.7,7,50,1,1,0,2,1,2,0,0,1,1,0,1,1,0,0,3,7,0,49,60,81.7,1069,364,14,15,93.3,27,30,90.0,8,15,53.3,0,0.0,0.0,1,3,0,0,7,2024-25,Defense,0.0,17.14388888888889
2024-09-29,La Liga,Atletico Madrid,Antonio Rüdiger,GER,CB,31,90,0,0,0,0,0,0,0,0,66,0,0,4,0.0,0.0,0.0,1,0,51,55,92.7,3,45,0,0,0,0,0,0,0,0,0,1,1,4,3,1,0,0,6,0,51,55,92.7,977,240,19,19,100.0,28,30,93.3,4,6,66.7,0,0.0,0.0,0,1,0,0,3,2024-25,Defense,0.0,23.905
2024-09-29,La Liga,Atletico Madrid,Dani Carvajal,ESP,RB,32,90,0,0,0,0,1,0,0,0,68,2,0,2,0.2,0.2,0.0,1,0,43,51,84.3,5,37,0,2,1,2,1,1,1,0,2,2,0,2,0,2,0,3,4,0,43,51,84.3,681,210,26,27,96.3,14,17,82.4,3,6,50.0,0,0.0,0.0,1,1,1,0,5,2024-25,Defense,50.0,18.53388888888889
2024-09-29,La Liga,Atletico Madrid,Thibaut Courtois,BEL,GK,32,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,30,41,73.2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,41,73.2,760,508,10,10,100.0,13,13,100.0,7,18,38.9,0,0.0,0.0,0,1,0,0,0,2024-25,Goalkeeper,0.0,59.480000000000004
2024-10-02,Champions League,Lille,Vinicius Júnior,BRA,FW,24,90,0,0,0,0,4,2,0,0,54,1,0,0,0.4,0.4,0.2,2,0,28,41,68.3,1,42,4,5,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,28,41,68.3,463,63,11,16,68.8,15,19,78.9,1,4,25.0,0,0.2,0.2,2,2,1,1,1,2024-25,Forward,60.0,7.555555555555555
2024-10-02,Champions League,Lille,Endrick,BRA,FW,18,56,0,0,0,0,2,1,1,0,14,1,0,2,0.6,0.6,0.0,0,0,6,6,100.0,0,8,0,1,1,1,0,0,0,1,0,0,0,2,0,2,0,2,0,0,6,6,100.0,70,0,5,5,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2024-25,Forward,100.0,12.321428571428571
2024-10-02,Champions League,Lille,Luka Modrić,CRO,"CM,RM",39,34,0,0,0,0,0,0,1,0,44,1,0,1,0.0,0.0,0.4,4,0,34,39,87.2,6,31,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,34,39,87.2,562,209,17,19,89.5,13,14,92.9,3,5,60.0,0,0.4,0.4,3,6,2,0,6,2024-25,,0.0,0.0
2024-10-02,Champions League,Lille,Jude Bellingham,ENG,LM,21,90,0,0,0,0,2,1,1,0,59,6,0,2,0.5,0.5,0.0,1,0,35,43,81.4,6,39,0,0,0,6,5,3,1,2,4,8,4,2,0,2,0,6,1,0,35,43,81.4,598,137,18,20,90.0,12,14,85.7,4,7,57.1,0,0.0,0.0,1,3,1,0,6,2024-25,Midfield,0.0,19.324444444444445
2024-10-02,Champions League,Lille,Eduardo Camavinga,FRA,CM,21,66,0,0,0,0,0,0,1,0,46,3,0,0,0.0,0.0,0.5,1,0,35,38,92.1,4,37,1,0,0,3,2,1,2,0,2,2,0,0,0,0,0,5,3,0,35,38,92.1,682,159,13,13,100.0,16,17,94.1,5,6,83.3,0,0.5,0.0,1,5,0,0,4,2024-25,Midfield,0.0,21.738181818181815
2024-10-02,Champions League,Lille,Arda Güler,TUR,RM,19,24,0,0,0,0,2,1,0,0,19,0,0,0,0.3,0.3,0.6,4,0,12,16,75.0,1,16,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,12,16,75.0,238,55,5,5,100.0,5,6,83.3,2,4,50.0,0,0.6,0.5,1,0,1,1,1,2024-25,Midfield,0.0,20.125
2024-10-02,Champions League,Lille,Aurélien Tchouaméni,FRA,"CM,CB",24,90,0,0,0,0,0,0,0,0,79,3,0,2,0.0,0.0,0.0,0,0,68,72,94.4,11,63,0,0,0,3,2,2,1,0,1,1,0,2,0,2,0,3,2,0,68,72,94.4,1240,393,28,29,96.6,32,32,100.0,7,10,70.0,0,0.0,0.0,0,5,0,0,11,2024-25,,0.0,0.0
2024-10-02,Champions League,Lille,Federico Valverde,URU,"RM,CM",26,90,0,0,0,0,0,0,0,0,72,1,0,0,0.0,0.0,0.0,3,0,58,65,89.2,2,62,2,2,2,1,0,0,1,0,0,1,1,0,0,0,0,4,1,0,58,65,89.2,958,227,29,30,96.7,22,25,88.0,5,8,62.5,0,0.0,0.0,0,6,0,0,2,2024-25,,100.0,0.0
2024-10-02,Champions League,Lille,Ferland Mendy,FRA,LB,29,45,0,0,0,0,0,0,0,0,33,1,0,0,0.0,0.0,0.0,1,0,26,28,92.9,1,24,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,26,28,92.9,330,42,20,20,100.0,6,8,75.0,0,0,0.0,0,0.0,0.0,0,0,0,0,1,2024-25,Defense,100.0,14.490555555555556
2024-10-02,Champions League,Lille,Fran Garcia,ESP,LB,25,45,0,0,0,0,0,0,0,0,46,2,0,1,0.0,0.0,0.0,0,0,33,38,86.8,4,28,1,0,0,2,0,0,1,1,1,2,1,1,0,1,0,3,1,0,33,38,86.8,430,71,17,17,100.0,13,15,86.7,0,2,0.0,0,0.0,0.0,0,0,0,0,4,2024-25,Defense,0.0,18.797777777777778
2024-10-02,Champions League,Lille,Antonio Rüdiger,GER,CB,31,90,0,0,0,0,1,0,1,0,97,1,0,1,0.6,0.6,0.0,2,0,80,87,92.0,4,84,3,1,0,1,0,1,0,0,0,0,0,1,0,1,0,2,3,0,80,87,92.0,1544,431,20,20,100.0,54,56,96.4,5,9,55.6,0,0.0,0.0,0,3,1,0,4,2024-25,Defense,0.0,17.077777777777776
2024-10-02,Champions League,Lille,Éder Militão,BRA,CB,26,56,0,0,0,0,0,0,0,0,61,2,0,0,0.0,0.0,0.0,0,0,53,59,89.8,0,55,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,53,59,89.8,1100,306,14,14,100.0,33,35,94.3,6,9,66.7,0,0.0,0.0,0,3,0,0,0,2024-25,Defense,0.0,14.362857142857141
2024-10-02,Champions League,Lille,Kylian Mbappé,FRA,FW,25,34,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,8,13,61.5,2,11,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,13,61.5,148,15,4,7,57.1,3,4,75.0,1,1,100.0,0,0.0,0.0,0,0,1,0,2,2024-25,Forward,100.0,10.0
2024-10-02,Champions League,Lille,Dani Carvajal,ESP,RB,32,90,0,0,0,0,1,0,0,0,83,5,0,0,0.0,0.0,0.0,3,0,53,72,73.6,4,62,0,0,0,5,3,3,1,1,1,2,1,0,0,0,0,8,1,0,53,72,73.6,963,270,19,21,90.5,32,38,84.2,2,7,28.6,0,0.0,0.1,1,4,1,1,4,2024-25,Defense,0.0,12.76222222222222
2024-10-02,Champions League,Lille,Andriy Lunin,UKR,GK,25,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,21,23,91.3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,91.3,437,248,3,3,100.0,15,15,100.0,2,4,50.0,0,0.0,0.0,0,0,0,0,0,2024-25,Goalkeeper,0.0,74.78
2024-10-05,La Liga,Villarreal,Vinicius Júnior,BRA,FW,24,78,1,0,0,0,3,1,0,0,48,2,0,1,0.1,0.1,0.1,3,0,31,41,75.6,2,33,12,4,2,2,1,0,0,2,0,1,1,1,0,1,0,2,0,0,31,41,75.6,416,50,21,26,80.8,9,10,90.0,1,4,25.0,0,0.1,0.0,1,2,0,0,2,2024-25,Forward,50.0,8.012820512820513
2024-10-05,La Liga,Villarreal,Arda Güler,TUR,RW,19,12,0,0,0,0,0,0,0,0,5,2,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,4,0,0,0,2,2,2,0,0,2,2,0,0,0,0,0,2,0,0,2,4,50.0,37,0,1,1,100.0,1,1,100.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2024-25,,0.0,0.0
2024-10-05,La Liga,Villarreal,Kylian Mbappé,FRA,FW,25,70,0,0,0,0,3,0,0,0,33,0,0,0,0.1,0.1,0.0,3,0,21,24,87.5,6,27,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,87.5,321,55,15,18,83.3,4,4,100.0,2,2,100.0,0,0.0,0.1,1,1,3,0,6,2024-25,Forward,25.0,2.9285714285714284
2024-10-05,La Liga,Villarreal,Rodrygo,BRA,"LW,FW",23,20,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100.0,27,2,2,2,100.0,0,0,,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2024-25,,100.0,0.0
2024-10-05,La Liga,Villarreal,Jude Bellingham,ENG,"LM,FW",21,90,0,0,0,0,2,0,0,0,72,3,0,1,0.1,0.1,0.0,3,0,60,62,96.8,6,54,1,4,3,3,1,1,1,1,1,2,1,1,0,1,0,3,0,0,60,62,96.8,887,188,37,37,100.0,19,20,95.0,4,5,80.0,0,0.0,0.1,0,6,2,0,6,2024-25,,75.0,0.0
2024-10-05,La Liga,Villarreal,Eduardo Camavinga,FRA,CM,21,70,0,0,0,0,0,0,0,0,79,4,0,0,0.0,0.0,0.0,1,0,62,69,89.9,3,55,0,1,0,4,3,1,3,0,3,3,0,0,0,0,0,5,1,0,62,69,89.9,931,184,31,31,100.0,24,26,92.3,3,7,42.9,0,0.0,0.0,1,3,1,0,3,2024-25,Midfield,0.0,22.151428571428575
2024-10-05,La Liga,Villarreal,Éder Militão,BRA,CB,26,20,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,13,14,92.9,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13,14,92.9,234,91,5,5,100.0,7,7,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,2024-25,Defense,0.0,15.435
2024-10-05,La Liga,Villarreal,Federico Valverde,URU,CM,26,90,1,0,0,0,1,1,0,0,89,0,0,1,0.0,0.0,0.1,3,1,77,81,95.1,6,56,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,77,81,95.1,1353,270,31,31,100.0,34,34,100.0,7,9,77.8,0,0.1,0.0,3,9,0,0,6,2024-25,Midfield,0.0,23.886666666666663
2024-10-05,La Liga,Villarreal,Luka Modrić,CRO,"RM,CM",39,89,0,0,0,0,1,0,0,0,96,1,0,1,0.1,0.1,0.2,3,1,78,90,86.7,11,65,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,3,1,0,78,90,86.7,1322,375,43,45,95.6,24,27,88.9,8,11,72.7,0,0.2,0.2,3,10,1,0,11,2024-25,,100.0,0.0
2024-10-05,La Liga,Villarreal,Lucas Vázquez,ESP,CM,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,14,7,1,1,100.0,0,0,,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2024-25,Midfield,0.0,23.0
2024-10-05,La Liga,Villarreal,Ferland Mendy,FRA,LB,29,90,0,0,0,0,0,0,0,0,69,1,0,1,0.0,0.0,0.0,0,0,59,62,95.2,0,39,1,1,0,1,1,1,0,0,1,2,1,1,1,0,0,3,0,0,59,62,95.2,905,274,35,36,97.2,19,19,100.0,5,6,83.3,0,0.0,0.0,0,9,0,0,0,2024-25,Defense,0.0,16.557777777777776
2024-10-05,La Liga,Villarreal,Antonio Rüdiger,GER,CB,31,90,0,0,0,0,1,0,0,0,68,2,0,0,0.2,0.2,0.0,0,0,61,62,98.4,2,39,0,0,0,2,2,1,1,0,1,1,0,0,0,0,0,2,3,0,61,62,98.4,1033,498,33,33,100.0,22,22,100.0,5,6,83.3,0,0.0,0.0,0,3,0,0,2,2024-25,Defense,0.0,16.315555555555555
2024-10-05,La Liga,Villarreal,Aurélien Tchouaméni,FRA,"CB,CM",24,90,0,0,0,0,0,0,0,0,57,1,0,1,0.0,0.0,0.0,1,0,48,51,94.1,5,38,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,2,2,0,48,51,94.1,886,381,15,16,93.8,30,31,96.8,3,3,100.0,0,0.0,0.0,0,3,0,0,5,2024-25,,0.0,0.0
2024-10-05,La Liga,Villarreal,Dani Carvajal,ESP,RB,32,90,0,0,0,0,0,0,0,0,82,4,0,0,0.0,0.0,0.1,2,2,66,74,89.2,3,50,4,0,0,4,3,3,1,0,3,3,0,0,0,0,0,6,1,0,66,74,89.2,1045,201,36,38,94.7,26,28,92.9,4,4,100.0,0,0.1,0.0,1,3,1,0,3,2024-25,Defense,0.0,14.824444444444445
2024-10-05,La Liga,Villarreal,Andriy Lunin,UKR,GK,25,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,30,34,88.2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,88.2,702,424,8,8,100.0,16,16,100.0,6,10,60.0,0,0.0,0.0,0,0,0,0,0,2024-25,Goalkeeper,0.0,76.92
2024-10-19,La Liga,Celta Vigo,Kylian Mbappé,FRA,FW,25,81,1,0,0,0,2,1,0,0,43,0,0,1,0.1,0.1,0.0,1,0,28,33,84.8,4,28,3,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,28,33,84.8,437,45,15,17,88.2,8,9,88.9,3,4,75.0,0,0.0,0.1,0,3,1,0,4,2024-25,Forward,25.0,5.339506172839506
2024-10-19,La Liga,Celta Vigo,Dani Ceballos,ESP,RM,28,9,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,10,10,100.0,0,9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,10,100.0,153,42,4,4,100.0,6,6,100.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2024-25,Midfield,0.0,23.333333333333332
2024-10-19,La Liga,Celta Vigo,Vinicius Júnior,BRA,"AM,LW,FW",24,90,1,0,0,0,4,1,0,0,51,2,0,1,0.4,0.4,0.0,2,0,27,37,73.0,4,34,4,9,5,2,1,2,0,0,2,2,0,1,0,1,0,2,0,0,27,37,73.0,395,116,17,22,77.3,8,10,80.0,2,3,66.7,0,0.0,0.0,0,3,1,0,4,2024-25,,55.55555555555556,0.0
2024-10-19,La Liga,Celta Vigo,Jude Bellingham,ENG,AM,21,90,0,0,0,0,1,0,0,0,59,3,0,3,0.0,0.0,0.0,1,0,40,47,85.1,2,32,3,3,0,3,0,2,0,1,1,2,1,3,1,2,0,6,0,0,40,47,85.1,528,102,31,34,91.2,9,12,75.0,0,0,0.0,0,0.0,0.0,1,2,1,0,2,2024-25,Midfield,0.0,19.308888888888887
2024-10-19,La Liga,Celta Vigo,Eduardo Camavinga,FRA,CM,21,62,0,0,0,0,2,0,0,0,47,0,0,1,0.1,0.1,0.0,1,0,32,39,82.1,4,23,2,1,1,0,0,0,0,0,0,2,2,1,0,1,0,1,1,0,32,39,82.1,517,93,16,20,80.0,14,15,93.3,2,4,50.0,0,0.0,0.0,1,5,1,0,4,2024-25,Midfield,100.0,20.00064516129032
2024-10-19,La Liga,Celta Vigo,Rodrygo,BRA,"RW,FW",23,28,0,0,0,0,0,0,0,0,23,0,0,1,0.0,0.0,0.0,1,1,12,14,85.7,2,8,0,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,12,14,85.7,162,42,7,8,87.5,5,6,83.3,0,0,0.0,0,0.0,0.0,0,0,0,0,2,2024-25,,0.0,0.0
2024-10-19,La Liga,Celta Vigo,Federico Valverde,URU,CM,26,62,0,0,0,0,1,1,0,0,45,0,0,2,0.1,0.1,0.0,2,0,36,40,90.0,5,25,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,36,40,90.0,664,157,15,16,93.8,18,21,85.7,3,3,100.0,0,0.0,0.0,1,3,1,0,5,2024-25,Midfield,0.0,22.112903225806452
2024-10-19,La Liga,Celta Vigo,Luka Modrić,CRO,"DM,LM",39,28,0,0,0,0,0,0,0,0,26,0,0,2,0.0,0.0,0.1,1,1,21,23,91.3,1,17,2,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,21,23,91.3,304,80,11,12,91.7,5,5,100.0,2,3,66.7,0,0.1,0.2,1,1,1,0,1,2024-25,,100.0,0.0
2024-10-19,La Liga,Celta Vigo,Fran Garcia,ESP,"WB,LB",25,69,0,0,0,0,0,0,0,0,48,0,0,1,0.0,0.0,0.0,0,0,40,43,93.0,1,24,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,40,43,93.0,533,100,26,27,96.3,13,14,92.9,1,2,50.0,0,0.0,0.0,0,1,0,0,1,2024-25,,66.66666666666666,0.0
2024-10-19,La Liga,Celta Vigo,Ferland Mendy,FRA,LB,29,21,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,15,15,100.0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,15,100.0,161,46,11,11,100.0,3,3,100.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2024-25,Defense,0.0,15.0
2024-10-19,La Liga,Celta Vigo,Lucas Vázquez,ESP,"WB,RB",33,90,0,0,0,0,0,0,1,0,69,1,0,1,0.0,0.0,0.1,3,0,57,65,87.7,3,29,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,2,0,57,65,87.7,873,223,29,33,87.9,24,25,96.0,3,6,50.0,0,0.1,0.1,3,4,0,0,3,2024-25,,0.0,0.0
2024-10-19,La Liga,Celta Vigo,Antonio Rüdiger,GER,CB,31,90,0,0,0,0,0,0,0,0,88,1,0,1,0.0,0.0,0.0,0,0,70,83,84.3,5,44,3,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,3,0,70,83,84.3,1274,335,29,32,90.6,36,38,94.7,5,12,41.7,0,0.0,0.0,0,5,0,0,5,2024-25,Defense,0.0,15.922777777777778
2024-10-19,La Liga,Celta Vigo,Aurélien Tchouaméni,FRA,"CB,DM,CM",24,90,0,0,0,0,0,0,0,0,88,4,0,1,0.0,0.0,0.0,2,0,74,77,96.1,5,54,0,0,0,4,4,3,1,0,1,1,0,1,1,0,0,5,2,0,74,77,96.1,1438,423,26,28,92.9,37,38,97.4,11,11,100.0,0,0.0,0.0,0,12,1,0,5,2024-25,,0.0,0.0
2024-10-19,La Liga,Celta Vigo,Éder Militão,BRA,CB,26,90,0,0,0,0,0,0,0,0,83,3,0,1,0.0,0.0,0.0,0,0,68,75,90.7,2,41,0,1,1,3,2,3,0,0,0,0,0,1,0,1,0,4,3,0,68,75,90.7,1287,317,21,22,95.5,43,45,95.6,4,8,50.0,0,0.0,0.0,0,5,0,0,2,2024-25,Defense,100.0,17.438333333333333
2024-10-19,La Liga,Celta Vigo,Thibaut Courtois,BEL,GK,32,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,30,39,76.9,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,39,76.9,730,387,2,2,100.0,21,21,100.0,7,16,43.8,0,0.0,0.0,0,0,0,0,0,2024-25,Goalkeeper,0.0,63.66
2024-10-22,Champions League,Dortmund,Kylian Mbappé,FRA,FW,25,89,0,0,0,0,5,2,0,0,34,0,0,0,0.7,0.7,0.4,4,1,16,24,66.7,3,23,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,66.7,223,60,9,12,75.0,7,9,77.8,0,1,0.0,0,0.4,0.5,3,1,2,1,3,2024-25,Forward,20.0,4.134831460674157
2024-10-22,Champions League,Dortmund,Dani Ceballos,ESP,LM,28,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100.0,18,15,2,2,100.0,0,0,,0,0,0.0,0,0.0,0.0,0,0,0,0,1,2024-25,Midfield,0.0,46.0
2024-10-22,Champions League,Dortmund,Vinicius Júnior,BRA,"LW,FW",24,90,3,0,0,0,7,4,1,0,62,0,0,1,1.3,1.3,0.4,8,1,28,37,75.7,4,44,9,13,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,28,37,75.7,407,122,17,21,81.0,8,12,66.7,2,3,66.7,0,0.4,0.6,2,0,3,1,4,2024-25,,38.46153846153847,0.0
2024-10-22,Champions League,Dortmund,Rodrygo,BRA,RW,23,84,0,0,0,0,4,0,0,0,57,0,0,1,0.3,0.3,0.0,6,0,36,42,85.7,7,34,7,3,0,0,0,0,0,0,0,2,2,1,0,1,0,1,1,0,36,42,85.7,423,95,24,27,88.9,9,9,100.0,0,2,0.0,0,0.0,0.1,1,3,0,0,7,2024-25,,0.0,0.0
2024-10-22,Champions League,Dortmund,Aurélien Tchouaméni,FRA,CM,24,6,0,0,0,0,0,0,0,0,5,1,0,1,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,2,0,0,2,2,100.0,22,0,2,2,100.0,0,0,,0,0,0.0,0,0.0,0.0,0,0,0,0,0,2024-25,Midfield,0.0,21.0
2024-10-22,Champions League,Dortmund,Luka Modrić,CRO,LM,39,70,0,0,0,0,0,0,0,0,76,1,0,0,0.0,0.0,0.1,6,1,60,72,83.3,7,50,1,2,2,1,1,0,1,0,1,1,0,0,0,0,0,2,1,0,60,72,83.3,962,264,33,35,94.3,22,26,84.6,3,9,33.3,0,0.1,0.3,2,6,2,0,7,2024-25,Midfield,100.0,23.03142857142857
2024-10-22,Champions League,Dortmund,Eduardo Camavinga,FRA,"LM,CM",21,20,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.1,2,0,14,16,87.5,3,15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,87.5,265,67,6,6,100.0,7,9,77.8,1,1,100.0,0,0.1,0.0,1,1,1,0,3,2024-25,,100.0,0.0
